Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;13x13;8;0,4;linear;1;98,333 ± 0,966
MTCD-BSIF;11x11;8;0,6;linear;10;98,333 ± 0,943
MTCD-BSIF;11x11;8;0,6;linear;100;98,333 ± 0,943
MTCD-BSIF;11x11;8;N/A;poly;1;98,333 ± 1,052
MTCD-BSIF;11x11;8;N/A;poly;10;98,333 ± 1,062
MTCD-BSIF;11x11;8;N/A;poly;100;98,333 ± 1,062
MTCD-BSIF;13x13;5;0,8;rbf;10;98,333 ± 0,846
MTCD-BSIF;13x13;5;0,8;rbf;100;98,333 ± 0,846
MTCD-BSIF;7x7;5;N/A;rbf;100;98,333 ± 1,093
MTCD-BSIF;11x11;7;0,6;linear;1;98,333 ± 1,052
MTCD-BSIF;9x9;7;N/A;rbf;10;98,333 ± 1,647
MTCD-BSIF;11x11;11;0,4;linear;10;98,333 ± 1,224
MTCD-BSIF;11x11;11;0,4;linear;100;98,333 ± 1,224
MTCD-BSIF;11x11;10;0,8;rbf;10;98,333 ± 0,896
MTCD-BSIF;11x11;10;0,8;rbf;100;98,333 ± 0,896
MTCD-BSIF;11x11;10;0,4;rbf;10;98,333 ± 0,896
MTCD-BSIF;11x11;10;0,4;rbf;100;98,333 ± 0,896
MTCD-BSIF;11x11;10;0,6;rbf;100;98,333 ± 0,896
MTCD-BSIF;11x11;10;0,6;rbf;10;98,333 ± 0,896
MTCD-BSIF;9x9;7;N/A;rbf;100;98,333 ± 1,647
MTCD-BSIF;13x13;9;0,2;rbf;100;98,333 ± 0,607
MTCD-BSIF;13x13;9;0,2;rbf;10;98,333 ± 0,607
MTCD-BSIF;13x13;6;0,6;rbf;100;98,333 ± 0,531
MTCD-BSIF;13x13;6;0,6;rbf;10;98,333 ± 0,531
MTCD-BSIF;17x17;7;0,8;sigmoid;1;98,281 ± 1,209
MTCD-BSIF;11x11;11;N/A;rbf;10;98,281 ± 1,106
MTCD-BSIF;11x11;11;0,8;linear;1;98,281 ± 1,2
MTCD-BSIF;11x11;11;N/A;linear;1;98,281 ± 1,2
MTCD-BSIF;11x11;11;0,6;linear;1;98,281 ± 1,2
MTCD-BSIF;11x11;8;0,8;linear;1;98,281 ± 1,106
MTCD-BSIF;11x11;8;N/A;linear;1;98,281 ± 1,106
MTCD-BSIF;11x11;7;0,8;linear;1;98,281 ± 1,003
MTCD-BSIF;11x11;7;N/A;linear;1;98,281 ± 1,003
MTCD-BSIF;7x7;5;0,4;linear;1;98,281 ± 1,025
MTCD-BSIF;9x9;7;0,6;linear;100;98,281 ± 1,643
MTCD-BSIF;9x9;7;0,6;linear;10;98,281 ± 1,643
MTCD-BSIF;9x9;7;N/A;linear;100;98,281 ± 1,623
MTCD-BSIF;9x9;7;0,8;linear;100;98,281 ± 1,623
MTCD-BSIF;9x9;7;N/A;linear;10;98,281 ± 1,623
MTCD-BSIF;9x9;7;0,8;linear;10;98,281 ± 1,623
MTCD-BSIF;11x11;7;0,6;rbf;100;98,281 ± 1,106
MTCD-BSIF;11x11;7;0,8;rbf;10;98,281 ± 1,106
MTCD-BSIF;11x11;7;0,6;rbf;10;98,281 ± 1,106
MTCD-BSIF;11x11;7;0,8;rbf;100;98,281 ± 1,106
MTCD-BSIF;11x11;7;0,4;rbf;10;98,281 ± 1,126
MTCD-BSIF;11x11;7;0,4;rbf;100;98,281 ± 1,126
MTCD-BSIF;17x17;7;0,6;sigmoid;1;98,229 ± 1,219
MTCD-BSIF;17x17;8;N/A;rbf;1;98,229 ± 0,667
MTCD-BSIF;13x13;7;0,8;rbf;1;98,229 ± 0,949
MTCD-BSIF;13x13;7;0,6;rbf;1;98,229 ± 0,949
MTCD-BSIF;13x13;11;0,2;linear;1;98,229 ± 0,758
MTCD-BSIF;11x11;6;N/A;rbf;100;98,229 ± 1,37
MTCD-BSIF;9x9;10;N/A;rbf;10;98,229 ± 1,237
MTCD-BSIF;9x9;10;N/A;rbf;100;98,229 ± 1,237
MTCD-BSIF;9x9;9;N/A;rbf;10;98,229 ± 1,228
MTCD-BSIF;7x7;5;N/A;rbf;10;98,229 ± 1,088
MTCD-BSIF;9x9;10;0,6;linear;10;98,229 ± 1,183
MTCD-BSIF;9x9;10;0,6;linear;100;98,229 ± 1,183
MTCD-BSIF;9x9;9;N/A;rbf;100;98,229 ± 1,228
MTCD-BSIF;11x11;7;0,4;linear;1;98,229 ± 1,155
MTCD-BSIF;15x15;6;0,2;linear;10;98,229 ± 0,699
MTCD-BSIF;15x15;6;0,2;linear;100;98,229 ± 0,699
MTCD-BSIF;9x9;8;N/A;rbf;10;98,229 ± 1,305
MTCD-BSIF;9x9;8;N/A;rbf;100;98,229 ± 1,305
MTCD-BSIF;13x13;7;0,2;rbf;10;98,229 ± 0,89
MTCD-BSIF;13x13;7;0,2;rbf;100;98,229 ± 0,89
MTCD-BSIF;13x13;6;0,2;linear;100;98,229 ± 0,429
MTCD-BSIF;13x13;6;0,2;linear;10;98,229 ± 0,429
MTCD-BSIF;17x17;6;N/A;rbf;1;98,177 ± 0,497
MTCD-BSIF;11x11;8;N/A;rbf;100;98,177 ± 1,2
MTCD-BSIF;11x11;8;N/A;rbf;10;98,177 ± 1,2
MTCD-BSIF;17x17;7;0,4;sigmoid;1;98,177 ± 1,154
MTCD-BSIF;11x11;11;0,4;linear;1;98,177 ± 1,209
MTCD-BSIF;13x13;7;0,4;rbf;1;98,177 ± 0,901
MTCD-BSIF;15x15;11;0,2;rbf;1;98,177 ± 0,924
MTCD-BSIF;7x7;5;N/A;linear;100;98,177 ± 1,116
MTCD-BSIF;7x7;5;0,8;linear;100;98,177 ± 1,116
MTCD-BSIF;7x7;5;0,8;linear;10;98,177 ± 1,116
MTCD-BSIF;7x7;5;N/A;linear;10;98,177 ± 1,116
MTCD-BSIF;9x9;10;0,6;linear;1;98,177 ± 1,236
MTCD-BSIF;7x7;5;0,6;linear;10;98,177 ± 1,116
MTCD-BSIF;7x7;5;0,6;linear;100;98,177 ± 1,116
MTCD-BSIF;9x9;10;0,8;linear;10;98,177 ± 1,236
MTCD-BSIF;9x9;10;N/A;linear;10;98,177 ± 1,236
MTCD-BSIF;9x9;10;N/A;linear;100;98,177 ± 1,236
MTCD-BSIF;9x9;10;0,8;linear;100;98,177 ± 1,236
MTCD-BSIF;15x15;6;0,2;rbf;100;98,177 ± 0,727
MTCD-BSIF;15x15;6;0,2;rbf;10;98,177 ± 0,727
MTCD-BSIF;7x7;5;N/A;poly;1;98,177 ± 0,864
MTCD-BSIF;9x9;7;N/A;poly;100;98,177 ± 1,727
MTCD-BSIF;9x9;7;N/A;poly;10;98,177 ± 1,727
MTCD-BSIF;9x9;7;N/A;poly;1;98,177 ± 1,616
MTCD-BSIF;9x9;7;0,4;linear;10;98,177 ± 1,512
MTCD-BSIF;9x9;7;0,4;linear;100;98,177 ± 1,512
MTCD-BSIF;13x13;6;0,2;rbf;10;98,177 ± 0,578
MTCD-BSIF;13x13;6;0,2;rbf;100;98,177 ± 0,578
MTCD-BSIF;15x15;6;0,2;rbf;1;98,125 ± 0,765
MTCD-BSIF;13x13;7;0,2;linear;1;98,125 ± 0,943
MTCD-BSIF;11x11;11;N/A;poly;10;98,125 ± 1,374
MTCD-BSIF;11x11;11;N/A;poly;100;98,125 ± 1,374
MTCD-BSIF;13x13;9;0,2;linear;1;98,125 ± 0,706
MTCD-BSIF;11x11;8;0,6;linear;1;98,125 ± 0,943
MTCD-BSIF;11x11;8;0,4;linear;10;98,125 ± 0,943
MTCD-BSIF;11x11;8;0,4;linear;100;98,125 ± 0,943
MTCD-BSIF;11x11;6;N/A;rbf;10;98,125 ± 1,466
MTCD-BSIF;13x13;5;0,4;rbf;100;98,125 ± 0,943
MTCD-BSIF;13x13;5;0,4;rbf;10;98,125 ± 0,943
MTCD-BSIF;17x17;7;0,4;sigmoid;10;98,125 ± 0,39
MTCD-BSIF;9x9;10;N/A;linear;1;98,125 ± 1,293
MTCD-BSIF;9x9;10;0,8;linear;1;98,125 ± 1,293
MTCD-BSIF;7x7;5;N/A;poly;10;98,125 ± 0,896
MTCD-BSIF;7x7;5;N/A;poly;100;98,125 ± 0,896
MTCD-BSIF;11x11;6;0,8;linear;10;98,125 ± 1,293
MTCD-BSIF;11x11;6;0,8;linear;100;98,125 ± 1,293
MTCD-BSIF;11x11;6;N/A;linear;100;98,125 ± 1,293
MTCD-BSIF;11x11;6;N/A;linear;10;98,125 ± 1,293
MTCD-BSIF;9x9;10;0,4;linear;10;98,125 ± 1,318
MTCD-BSIF;9x9;10;0,4;linear;100;98,125 ± 1,318
MTCD-BSIF;9x9;8;N/A;poly;1;98,125 ± 1,358
MTCD-BSIF;9x9;8;N/A;poly;10;98,125 ± 1,358
MTCD-BSIF;9x9;8;N/A;poly;100;98,125 ± 1,358
MTCD-BSIF;11x11;8;0,8;rbf;100;98,073 ± 0,924
MTCD-BSIF;11x11;8;0,6;rbf;10;98,073 ± 0,924
MTCD-BSIF;11x11;8;0,6;rbf;100;98,073 ± 0,924
MTCD-BSIF;11x11;8;0,8;rbf;10;98,073 ± 0,924
MTCD-BSIF;11x11;11;N/A;poly;1;98,073 ± 1,416
MTCD-BSIF;9x9;10;0,4;linear;1;98,073 ± 1,385
MTCD-BSIF;7x7;5;0,8;linear;1;98,073 ± 1,056
MTCD-BSIF;7x7;5;N/A;linear;1;98,073 ± 1,056
MTCD-BSIF;9x9;8;0,8;linear;1;98,073 ± 1,424
MTCD-BSIF;9x9;8;N/A;linear;1;98,073 ± 1,424
MTCD-BSIF;11x11;10;0,8;rbf;1;98,021 ± 1,005
MTCD-BSIF;13x13;8;0,6;rbf;1;98,021 ± 0,949
MTCD-BSIF;15x15;5;0,2;rbf;1;98,021 ± 0,616
MTCD-BSIF;13x13;5;0,2;linear;100;98,021 ± 0,758
MTCD-BSIF;13x13;5;0,2;linear;10;98,021 ± 0,758
MTCD-BSIF;9x9;7;0,6;linear;1;98,021 ± 1,801
MTCD-BSIF;11x11;6;0,6;linear;10;98,021 ± 1,417
MTCD-BSIF;11x11;6;0,6;linear;100;98,021 ± 1,417
MTCD-BSIF;9x9;10;N/A;poly;1;98,021 ± 1,354
MTCD-BSIF;9x9;10;N/A;poly;10;98,021 ± 1,354
MTCD-BSIF;9x9;10;N/A;poly;100;98,021 ± 1,354
MTCD-BSIF;11x11;10;0,2;linear;100;98,021 ± 0,949
MTCD-BSIF;11x11;10;0,2;linear;10;98,021 ± 0,949
MTCD-BSIF;7x7;5;0,6;linear;1;98,021 ± 1,107
MTCD-BSIF;9x9;8;0,6;linear;1;98,021 ± 1,354
MTCD-BSIF;9x9;8;0,4;linear;1;98,021 ± 1,322
MTCD-BSIF;13x13;9;0,2;linear;100;98,021 ± 0,8
MTCD-BSIF;13x13;9;0,2;linear;10;98,021 ± 0,8
MTCD-BSIF;15x15;9;N/A;rbf;1;97,969 ± 0,596
MTCD-BSIF;11x11;8;0,4;rbf;100;97,969 ± 0,924
MTCD-BSIF;11x11;8;0,4;rbf;10;97,969 ± 0,924
MTCD-BSIF;17x17;7;0,2;sigmoid;1;97,969 ± 1,066
MTCD-BSIF;11x11;9;0,8;rbf;1;97,969 ± 1,154
MTCD-BSIF;11x11;10;0,6;rbf;1;97,969 ± 1,066
MTCD-BSIF;13x13;6;0,8;rbf;1;97,969 ± 0,771
MTCD-BSIF;11x11;10;0,4;rbf;1;97,969 ± 1,066
MTCD-BSIF;13x13;8;0,8;rbf;1;97,969 ± 0,888
MTCD-BSIF;13x13;5;0,2;linear;1;97,969 ± 0,992
MTCD-BSIF;11x11;6;N/A;linear;1;97,969 ± 1,623
MTCD-BSIF;11x11;6;0,8;linear;1;97,969 ± 1,623
MTCD-BSIF;11x11;8;0,4;linear;1;97,969 ± 1,035
MTCD-BSIF;7x7;5;0,6;rbf;10;97,969 ± 1,003
MTCD-BSIF;7x7;5;0,6;rbf;100;97,969 ± 1,003
MTCD-BSIF;11x11;9;0,2;rbf;100;97,969 ± 1,236
MTCD-BSIF;11x11;9;0,2;rbf;10;97,969 ± 1,236
MTCD-BSIF;15x15;10;N/A;rbf;1;97,917 ± 0,607
MTCD-BSIF;13x13;5;0,8;rbf;1;97,917 ± 0,966
MTCD-BSIF;13x13;5;0,6;rbf;1;97,917 ± 0,966
MTCD-BSIF;11x11;9;0,6;rbf;1;97,917 ± 1,132
MTCD-BSIF;13x13;6;0,6;rbf;1;97,917 ± 0,846
MTCD-BSIF;13x13;12;0,4;rbf;100;97,917 ± 0,859
MTCD-BSIF;13x13;12;0,4;rbf;10;97,917 ± 0,859
MTCD-BSIF;9x9;7;N/A;linear;1;97,917 ± 1,786
MTCD-BSIF;9x9;7;0,8;linear;1;97,917 ± 1,786
MTCD-BSIF;9x9;10;0,6;rbf;100;97,917 ± 1,466
MTCD-BSIF;9x9;10;0,6;rbf;10;97,917 ± 1,466
MTCD-BSIF;7x7;5;0,4;linear;100;97,917 ± 1,01
MTCD-BSIF;7x7;5;0,4;linear;10;97,917 ± 1,01
MTCD-BSIF;7x7;5;0,8;rbf;10;97,917 ± 0,966
MTCD-BSIF;7x7;5;0,4;rbf;10;97,917 ± 0,966
MTCD-BSIF;7x7;5;0,8;rbf;100;97,917 ± 0,966
MTCD-BSIF;7x7;5;0,4;rbf;100;97,917 ± 0,966
MTCD-BSIF;9x9;8;N/A;linear;100;97,917 ± 1,309
MTCD-BSIF;9x9;8;0,8;linear;100;97,917 ± 1,309
MTCD-BSIF;9x9;8;N/A;linear;10;97,917 ± 1,309
MTCD-BSIF;9x9;8;0,8;linear;10;97,917 ± 1,309
MTCD-BSIF;11x11;9;0,2;linear;100;97,917 ± 1,01
MTCD-BSIF;11x11;9;0,2;linear;10;97,917 ± 1,01
MTCD-BSIF;13x13;8;0,4;rbf;1;97,865 ± 0,785
MTCD-BSIF;13x13;12;0,8;rbf;10;97,865 ± 0,924
MTCD-BSIF;13x13;12;0,8;rbf;100;97,865 ± 0,924
MTCD-BSIF;13x13;12;0,6;rbf;100;97,865 ± 0,924
MTCD-BSIF;13x13;12;0,6;rbf;10;97,865 ± 0,924
MTCD-BSIF;13x13;6;0,4;rbf;1;97,865 ± 0,864
MTCD-BSIF;11x11;11;0,4;rbf;100;97,865 ± 1,253
MTCD-BSIF;11x11;11;0,4;rbf;10;97,865 ± 1,253
MTCD-BSIF;11x11;11;0,8;rbf;10;97,865 ± 1,253
MTCD-BSIF;11x11;11;0,8;rbf;100;97,865 ± 1,253
MTCD-BSIF;11x11;6;0,6;linear;1;97,865 ± 1,623
MTCD-BSIF;13x13;10;0,2;rbf;1;97,865 ± 1,086
MTCD-BSIF;9x9;10;0,4;rbf;10;97,865 ± 1,4
MTCD-BSIF;9x9;10;0,4;rbf;100;97,865 ± 1,4
MTCD-BSIF;9x9;10;0,8;rbf;10;97,865 ± 1,446
MTCD-BSIF;9x9;10;0,8;rbf;100;97,865 ± 1,446
MTCD-BSIF;9x9;9;0,6;rbf;10;97,865 ± 1,182
MTCD-BSIF;9x9;9;0,6;rbf;100;97,865 ± 1,182
MTCD-BSIF;11x11;5;N/A;rbf;100;97,865 ± 1,003
MTCD-BSIF;11x11;5;N/A;rbf;10;97,865 ± 1,003
MTCD-BSIF;9x9;8;0,6;linear;100;97,865 ± 1,236
MTCD-BSIF;9x9;8;0,6;linear;10;97,865 ± 1,236
MTCD-BSIF;13x13;8;0,2;linear;100;97,865 ± 1,126
MTCD-BSIF;13x13;8;0,2;linear;10;97,865 ± 1,126
MTCD-BSIF;9x9;8;0,4;linear;100;97,865 ± 1,191
MTCD-BSIF;9x9;8;0,4;linear;10;97,865 ± 1,191
MTCD-BSIF;11x11;9;0,4;rbf;1;97,812 ± 1,192
MTCD-BSIF;13x13;7;0,2;rbf;1;97,812 ± 0,949
MTCD-BSIF;13x13;9;0,2;rbf;1;97,812 ± 0,89
MTCD-BSIF;11x11;11;0,6;rbf;10;97,812 ± 1,228
MTCD-BSIF;11x11;11;0,6;rbf;100;97,812 ± 1,228
MTCD-BSIF;9x9;7;0,4;linear;1;97,812 ± 1,777
MTCD-BSIF;11x11;6;0,6;rbf;100;97,812 ± 1,272
MTCD-BSIF;11x11;6;0,6;rbf;10;97,812 ± 1,272
MTCD-BSIF;9x9;9;0,8;linear;10;97,812 ± 1,107
MTCD-BSIF;9x9;9;N/A;linear;10;97,812 ± 1,107
MTCD-BSIF;9x9;9;0,8;linear;100;97,812 ± 1,107
MTCD-BSIF;9x9;9;N/A;linear;100;97,812 ± 1,107
MTCD-BSIF;9x9;9;0,6;linear;100;97,812 ± 1,107
MTCD-BSIF;9x9;9;0,6;linear;10;97,812 ± 1,107
MTCD-BSIF;9x9;9;0,8;rbf;100;97,812 ± 1,228
MTCD-BSIF;9x9;9;0,8;rbf;10;97,812 ± 1,228
MTCD-BSIF;11x11;5;0,4;rbf;10;97,812 ± 1,165
MTCD-BSIF;11x11;5;0,4;rbf;100;97,812 ± 1,165
MTCD-BSIF;9x9;8;0,6;rbf;10;97,812 ± 1,432
MTCD-BSIF;9x9;8;0,8;rbf;100;97,812 ± 1,432
MTCD-BSIF;9x9;8;0,6;rbf;100;97,812 ± 1,432
MTCD-BSIF;9x9;8;0,8;rbf;10;97,812 ± 1,432
MTCD-BSIF;13x13;8;0,2;rbf;10;97,812 ± 0,814
MTCD-BSIF;13x13;8;0,2;rbf;100;97,812 ± 0,814
MTCD-BSIF;11x11;5;0,8;linear;10;97,812 ± 0,84
MTCD-BSIF;11x11;5;N/A;linear;100;97,812 ± 0,84
MTCD-BSIF;11x11;5;N/A;linear;10;97,812 ± 0,84
MTCD-BSIF;11x11;5;0,8;linear;100;97,812 ± 0,84
MTCD-BSIF;11x11;12;N/A;rbf;100;97,76 ± 0,913
MTCD-BSIF;11x11;12;N/A;rbf;10;97,76 ± 0,913
MTCD-BSIF;13x13;6;0,2;linear;1;97,76 ± 0,924
MTCD-BSIF;11x11;6;N/A;poly;1;97,76 ± 1,682
MTCD-BSIF;11x11;10;0,2;rbf;100;97,76 ± 1,003
MTCD-BSIF;11x11;10;0,2;rbf;10;97,76 ± 1,003
MTCD-BSIF;11x11;6;0,4;linear;1;97,76 ± 1,526
MTCD-BSIF;11x11;10;0,2;linear;1;97,76 ± 1,025
MTCD-BSIF;17x17;7;0,2;sigmoid;10;97,76 ± 0,4
MTCD-BSIF;11x11;6;0,8;rbf;100;97,76 ± 1,439
MTCD-BSIF;11x11;6;0,8;rbf;10;97,76 ± 1,439
MTCD-BSIF;7x7;6;N/A;rbf;100;97,76 ± 1,312
MTCD-BSIF;7x7;6;N/A;rbf;10;97,76 ± 1,227
MTCD-BSIF;9x9;9;0,4;rbf;10;97,76 ± 1,218
MTCD-BSIF;9x9;9;0,4;rbf;100;97,76 ± 1,218
MTCD-BSIF;11x11;6;N/A;poly;100;97,76 ± 1,526
MTCD-BSIF;11x11;6;N/A;poly;10;97,76 ± 1,526
MTCD-BSIF;17x17;6;0,6;sigmoid;1;97,708 ± 0,737
MTCD-BSIF;17x17;5;0,8;sigmoid;1;97,708 ± 0,82
MTCD-BSIF;17x17;5;0,6;sigmoid;1;97,708 ± 0,82
MTCD-BSIF;17x17;5;0,4;sigmoid;1;97,708 ± 0,82
MTCD-BSIF;13x13;5;0,4;rbf;1;97,708 ± 0,932
MTCD-BSIF;9x9;5;N/A;rbf;10;97,708 ± 1,334
MTCD-BSIF;9x9;6;N/A;linear;1;97,708 ± 1,495
MTCD-BSIF;9x9;6;0,8;linear;1;97,708 ± 1,495
MTCD-BSIF;9x9;6;0,6;linear;1;97,708 ± 1,374
MTCD-BSIF;7x7;6;N/A;poly;10;97,708 ± 1,062
MTCD-BSIF;7x7;6;N/A;poly;100;97,708 ± 1,062
MTCD-BSIF;7x7;6;0,8;linear;100;97,708 ± 1,169
MTCD-BSIF;7x7;6;N/A;linear;100;97,708 ± 1,169
MTCD-BSIF;7x7;6;0,8;linear;10;97,708 ± 1,169
MTCD-BSIF;7x7;6;N/A;linear;10;97,708 ± 1,169
MTCD-BSIF;11x11;5;0,8;rbf;10;97,708 ± 1,122
MTCD-BSIF;11x11;5;0,8;rbf;100;97,708 ± 1,122
MTCD-BSIF;9x9;9;N/A;poly;100;97,708 ± 1,188
MTCD-BSIF;9x9;9;N/A;poly;1;97,708 ± 1,188
MTCD-BSIF;9x9;9;N/A;poly;10;97,708 ± 1,188
MTCD-BSIF;11x11;8;0,2;linear;100;97,708 ± 0,751
MTCD-BSIF;11x11;8;0,2;linear;10;97,708 ± 0,751
MTCD-BSIF;11x11;6;0,4;linear;10;97,708 ± 1,451
MTCD-BSIF;11x11;6;0,4;linear;100;97,708 ± 1,451
MTCD-BSIF;9x9;8;0,4;rbf;100;97,708 ± 1,141
MTCD-BSIF;9x9;8;0,4;rbf;10;97,708 ± 1,141
MTCD-BSIF;11x11;5;0,6;linear;10;97,708 ± 0,78
MTCD-BSIF;11x11;5;0,6;linear;100;97,708 ± 0,78
MTCD-BSIF;17x17;5;N/A;rbf;1;97,656 ± 0,559
MTCD-BSIF;17x17;6;0,8;sigmoid;1;97,656 ± 0,697
MTCD-BSIF;11x11;12;0,8;linear;10;97,656 ± 0,742
MTCD-BSIF;11x11;12;0,8;linear;100;97,656 ± 0,742
MTCD-BSIF;11x11;12;N/A;linear;10;97,656 ± 0,742
MTCD-BSIF;11x11;12;N/A;linear;100;97,656 ± 0,742
MTCD-BSIF;9x9;5;N/A;linear;1;97,656 ± 1,236
MTCD-BSIF;9x9;5;0,8;linear;1;97,656 ± 1,236
MTCD-BSIF;9x9;6;N/A;rbf;100;97,656 ± 1,519
MTCD-BSIF;11x11;7;0,2;linear;1;97,656 ± 1,253
MTCD-BSIF;11x11;5;0,8;linear;1;97,656 ± 1,209
MTCD-BSIF;11x11;5;N/A;linear;1;97,656 ± 1,209
MTCD-BSIF;11x11;6;0,4;rbf;10;97,656 ± 1,227
MTCD-BSIF;11x11;6;0,4;rbf;100;97,656 ± 1,227
MTCD-BSIF;13x13;5;0,2;rbf;10;97,656 ± 0,992
MTCD-BSIF;13x13;5;0,2;rbf;100;97,656 ± 0,992
MTCD-BSIF;9x9;9;0,4;linear;100;97,656 ± 1,154
MTCD-BSIF;9x9;9;0,4;linear;10;97,656 ± 1,154
MTCD-BSIF;9x9;9;0,8;linear;1;97,656 ± 1,262
MTCD-BSIF;9x9;9;0,6;linear;1;97,656 ± 1,262
MTCD-BSIF;9x9;9;N/A;linear;1;97,656 ± 1,262
MTCD-BSIF;7x7;6;0,6;linear;100;97,656 ± 1,126
MTCD-BSIF;7x7;6;0,6;linear;10;97,656 ± 1,126
MTCD-BSIF;11x11;5;0,6;rbf;10;97,656 ± 1,096
MTCD-BSIF;11x11;5;0,6;rbf;100;97,656 ± 1,096
MTCD-BSIF;17x17;6;0,4;sigmoid;1;97,604 ± 0,814
MTCD-BSIF;17x17;8;0,6;sigmoid;1;97,604 ± 0,477
MTCD-BSIF;15x15;8;N/A;rbf;1;97,604 ± 0,561
MTCD-BSIF;9x9;6;0,6;linear;10;97,604 ± 1,432
MTCD-BSIF;9x9;6;0,6;linear;100;97,604 ± 1,432
MTCD-BSIF;9x9;6;N/A;linear;100;97,604 ± 1,52
MTCD-BSIF;9x9;6;N/A;linear;10;97,604 ± 1,52
MTCD-BSIF;9x9;6;0,8;linear;100;97,604 ± 1,52
MTCD-BSIF;9x9;6;0,8;linear;10;97,604 ± 1,52
MTCD-BSIF;11x11;12;0,8;linear;1;97,604 ± 0,786
MTCD-BSIF;11x11;12;0,6;linear;10;97,604 ± 0,786
MTCD-BSIF;11x11;12;N/A;linear;1;97,604 ± 0,786
MTCD-BSIF;11x11;12;0,6;linear;100;97,604 ± 0,786
MTCD-BSIF;11x11;12;0,6;linear;1;97,604 ± 0,786
MTCD-BSIF;9x9;6;N/A;rbf;10;97,604 ± 1,569
MTCD-BSIF;7x7;6;0,4;linear;100;97,604 ± 1,288
MTCD-BSIF;7x7;6;0,4;linear;10;97,604 ± 1,288
MTCD-BSIF;11x11;9;0,2;linear;1;97,604 ± 0,89
MTCD-BSIF;9x9;7;0,6;rbf;10;97,604 ± 1,67
MTCD-BSIF;9x9;7;0,6;rbf;100;97,604 ± 1,67
MTCD-BSIF;9x9;7;0,8;rbf;100;97,604 ± 1,604
MTCD-BSIF;9x9;7;0,8;rbf;10;97,604 ± 1,604
MTCD-BSIF;9x9;7;0,4;rbf;100;97,604 ± 1,67
MTCD-BSIF;9x9;7;0,4;rbf;10;97,604 ± 1,67
MTCD-BSIF;11x11;7;0,2;linear;10;97,604 ± 1,52
MTCD-BSIF;11x11;7;0,2;linear;100;97,604 ± 1,52
MTCD-BSIF;17x17;8;0,4;sigmoid;1;97,552 ± 0,497
MTCD-BSIF;17x17;8;0,8;sigmoid;1;97,552 ± 0,559
MTCD-BSIF;11x11;7;0,6;rbf;1;97,552 ± 1,253
MTCD-BSIF;9x9;5;0,4;linear;1;97,552 ± 1,154
MTCD-BSIF;9x9;5;0,6;linear;1;97,552 ± 1,236
MTCD-BSIF;11x11;7;0,4;rbf;1;97,552 ± 1,329
MTCD-BSIF;13x13;6;0,2;rbf;1;97,552 ± 1,086
MTCD-BSIF;11x11;7;0,8;rbf;1;97,552 ± 1,253
MTCD-BSIF;9x9;5;0,8;rbf;100;97,552 ± 1,541
MTCD-BSIF;9x9;5;0,8;rbf;10;97,552 ± 1,541
MTCD-BSIF;9x9;5;N/A;rbf;100;97,552 ± 1,337
MTCD-BSIF;9x9;6;N/A;poly;1;97,552 ± 1,582
MTCD-BSIF;15x15;12;0,2;rbf;1;97,552 ± 1,003
MTCD-BSIF;11x11;5;0,6;linear;1;97,552 ± 1,2
MTCD-BSIF;11x11;11;0,2;rbf;100;97,552 ± 1,218
MTCD-BSIF;11x11;11;0,2;rbf;10;97,552 ± 1,218
MTCD-BSIF;9x9;9;0,4;linear;1;97,552 ± 1,287
MTCD-BSIF;15x15;7;N/A;rbf;1;97,5 ± 0,329
MTCD-BSIF;9x9;5;0,6;rbf;10;97,5 ± 1,607
MTCD-BSIF;9x9;5;0,6;rbf;100;97,5 ± 1,607
MTCD-BSIF;11x11;12;0,4;linear;1;97,5 ± 0,859
MTCD-BSIF;9x9;6;0,4;linear;10;97,5 ± 1,421
MTCD-BSIF;9x9;6;0,4;linear;100;97,5 ± 1,421
MTCD-BSIF;9x9;5;N/A;linear;10;97,5 ± 0,988
MTCD-BSIF;9x9;5;N/A;linear;100;97,5 ± 0,988
MTCD-BSIF;9x9;5;0,8;linear;10;97,5 ± 0,988
MTCD-BSIF;9x9;5;0,8;linear;100;97,5 ± 0,988
MTCD-BSIF;17x17;6;0,6;sigmoid;10;97,5 ± 0,78
MTCD-BSIF;9x9;10;0,2;linear;1;97,5 ± 1,647
MTCD-BSIF;11x11;8;0,2;linear;1;97,5 ± 0,793
MTCD-BSIF;9x9;10;0,2;linear;100;97,5 ± 1,731
MTCD-BSIF;9x9;10;0,2;linear;10;97,5 ± 1,731
MTCD-BSIF;11x11;8;0,6;rbf;1;97,448 ± 0,901
MTCD-BSIF;11x11;8;0,8;rbf;1;97,448 ± 0,901
MTCD-BSIF;11x11;8;0,2;rbf;100;97,448 ± 1,025
MTCD-BSIF;11x11;8;0,2;rbf;10;97,448 ± 1,025
MTCD-BSIF;9x9;6;0,4;linear;1;97,448 ± 1,209
MTCD-BSIF;17x17;6;0,4;sigmoid;10;97,448 ± 0,518
MTCD-BSIF;9x9;5;0,6;linear;10;97,448 ± 1,025
MTCD-BSIF;9x9;5;0,6;linear;100;97,448 ± 1,025
MTCD-BSIF;9x9;5;0,4;linear;100;97,448 ± 0,924
MTCD-BSIF;9x9;5;0,4;linear;10;97,448 ± 0,924
