Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
MTCD+BSIF;17x17;7;0,4;poly;10;94,167 $\pm$ 1,224
MTCD+BSIF;15x15;7;0,2;poly;10;94,167 $\pm$ 2,229
MTCD+BSIF;17x17;11;0,8;poly;10;94,167 $\pm$ 1,834
MTCD+BSIF;15x15;7;0,4;sigmoid;10;94,271 $\pm$ 1,542
MTCD+BSIF;15x15;5;0,8;sigmoid;10;94,427 $\pm$ 1,2
MTCD+BSIF;15x15;8;0,4;poly;100;93,958 $\pm$ 2,296
MTCD+BSIF;17x17;6;0,8;poly;10;94,115 $\pm$ 1,106
MTCD+BSIF;5x5;9;N/A;rbf;10;94,479 $\pm$ 1,078
MTCD+BSIF;17x17;8;0,2;sigmoid;10;94,375 $\pm$ 0,691
MTCD+BSIF;17x17;9;0,6;sigmoid;100;94,219 $\pm$ 1,209
MTCD+BSIF;5x5;7;0,2;rbf;100;94,375 $\pm$ 1,718
MTCD+BSIF;17x17;7;0,6;poly;10;94,062 $\pm$ 1,036
MTCD+BSIF;5x5;10;0,8;linear;100;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;N/A;linear;100;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;N/A;linear;10;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;0,8;linear;10;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;0,6;linear;100;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;0,6;linear;10;94,531 $\pm$ 1,321
MTCD+BSIF;17x17;9;0,4;sigmoid;100;94,167 $\pm$ 1,169
MTCD+BSIF;7x7;11;0,4;rbf;10;94,427 $\pm$ 1,623
MTCD+BSIF;7x7;11;0,4;rbf;100;94,427 $\pm$ 1,623
MTCD+BSIF;9x9;8;0,2;rbf;1;94,479 $\pm$ 1,783
MTCD+BSIF;5x5;8;0,2;rbf;100;94,323 $\pm$ 1,454
MTCD+BSIF;17x17;7;0,8;poly;10;94,01 $\pm$ 1,003
MTCD+BSIF;15x15;6;0,8;sigmoid;10;94,219 $\pm$ 0,959
MTCD+BSIF;15x15;6;0,2;poly;100;93,958 $\pm$ 2,068
MTCD+BSIF;5x5;7;0,2;rbf;10;94,271 $\pm$ 1,849
MTCD+BSIF;17x17;11;0,2;poly;10;94,062 $\pm$ 2,285
MTCD+BSIF;7x7;11;0,2;linear;10;94,323 $\pm$ 2,418
MTCD+BSIF;7x7;11;0,2;linear;100;94,323 $\pm$ 2,418
MTCD+BSIF;15x15;5;0,8;poly;100;93,802 $\pm$ 2,157
MTCD+BSIF;13x13;12;N/A;rbf;1;94,583 $\pm$ 1,495
MTCD+BSIF;13x13;8;N/A;rbf;1;94,479 $\pm$ 1,37
MTCD+BSIF;17x17;10;0,4;sigmoid;10;94,115 $\pm$ 1,304
MTCD+BSIF;15x15;5;0,2;poly;100;93,906 $\pm$ 1,86
MTCD+BSIF;17x17;12;0,4;sigmoid;100;93,75 $\pm$ 0,737
MTCD+BSIF;5x5;6;0,2;rbf;100;94,323 $\pm$ 1,8
MTCD+BSIF;13x13;10;0,4;poly;100;93,958 $\pm$ 2,18
MTCD+BSIF;15x15;6;0,6;sigmoid;10;94,062 $\pm$ 1,036
MTCD+BSIF;15x15;5;0,4;poly;100;93,854 $\pm$ 2,086
MTCD+BSIF;5x5;10;0,4;linear;1;94,219 $\pm$ 1,337
MTCD+BSIF;5x5;10;0,6;linear;1;94,271 $\pm$ 1,288
MTCD+BSIF;7x7;11;0,2;linear;1;94,271 $\pm$ 2,023
MTCD+BSIF;5x5;6;0,2;rbf;10;94,271 $\pm$ 1,872
MTCD+BSIF;5x5;10;0,8;linear;1;94,271 $\pm$ 1,288
MTCD+BSIF;5x5;10;N/A;linear;1;94,271 $\pm$ 1,288
MTCD+BSIF;7x7;8;0,2;rbf;10;94,115 $\pm$ 1,498
MTCD+BSIF;7x7;8;0,2;rbf;100;94,115 $\pm$ 1,498
MTCD+BSIF;13x13;10;0,6;poly;100;93,854 $\pm$ 2,256
MTCD+BSIF;5x5;5;0,2;rbf;1;94,219 $\pm$ 1,377
MTCD+BSIF;17x17;6;0,2;sigmoid;100;94,062 $\pm$ 0,699
MTCD+BSIF;15x15;5;0,6;poly;100;93,698 $\pm$ 2,111
MTCD+BSIF;9x9;12;0,6;rbf;1;94,323 $\pm$ 2,101
MTCD+BSIF;7x7;9;0,2;rbf;100;94,167 $\pm$ 1,68
MTCD+BSIF;7x7;9;0,2;rbf;10;94,167 $\pm$ 1,68
MTCD+BSIF;15x15;8;0,2;poly;100;93,802 $\pm$ 2,497
MTCD+BSIF;11x11;7;N/A;rbf;1;94,323 $\pm$ 1,708
MTCD+BSIF;13x13;10;0,2;poly;100;93,802 $\pm$ 2,312
MTCD+BSIF;5x5;10;N/A;poly;100;94,115 $\pm$ 0,936
MTCD+BSIF;5x5;10;N/A;poly;10;94,115 $\pm$ 0,936
MTCD+BSIF;5x5;10;0,2;linear;100;94,271 $\pm$ 1,394
MTCD+BSIF;5x5;10;0,2;linear;10;94,271 $\pm$ 1,394
MTCD+BSIF;5x5;11;0,4;linear;10;94,219 $\pm$ 2,298
MTCD+BSIF;5x5;11;0,4;linear;100;94,219 $\pm$ 2,298
MTCD+BSIF;15x15;9;0,2;poly;10;93,646 $\pm$ 2,405
MTCD+BSIF;17x17;8;0,2;poly;10;93,698 $\pm$ 1,154
MTCD+BSIF;15x15;5;0,6;sigmoid;10;94,01 $\pm$ 1,236
MTCD+BSIF;17x17;7;0,2;poly;10;93,854 $\pm$ 0,814
MTCD+BSIF;17x17;8;0,4;poly;10;93,698 $\pm$ 1,096
MTCD+BSIF;5x5;8;0,2;rbf;10;94,01 $\pm$ 1,643
MTCD+BSIF;9x9;12;0,8;rbf;1;94,271 $\pm$ 2,147
MTCD+BSIF;5x5;10;N/A;poly;1;94,01 $\pm$ 0,864
MTCD+BSIF;5x5;10;N/A;rbf;100;93,958 $\pm$ 1,112
MTCD+BSIF;17x17;8;0,8;poly;10;93,542 $\pm$ 0,846
MTCD+BSIF;17x17;8;0,6;poly;10;93,542 $\pm$ 0,846
MTCD+BSIF;15x15;5;0,4;sigmoid;10;93,854 $\pm$ 1,192
MTCD+BSIF;13x13;10;0,8;poly;100;93,646 $\pm$ 2,192
MTCD+BSIF;17x17;11;0,8;sigmoid;100;93,698 $\pm$ 1,8
MTCD+BSIF;5x5;10;N/A;rbf;10;93,906 $\pm$ 1,066
MTCD+BSIF;5x5;11;N/A;linear;100;94,115 $\pm$ 2,317
MTCD+BSIF;5x5;11;N/A;linear;10;94,115 $\pm$ 2,317
MTCD+BSIF;5x5;11;0,4;linear;1;94,115 $\pm$ 2,172
MTCD+BSIF;5x5;11;0,8;linear;1;94,115 $\pm$ 2,147
MTCD+BSIF;5x5;11;N/A;linear;1;94,115 $\pm$ 2,147
MTCD+BSIF;17x17;11;0,6;sigmoid;100;93,646 $\pm$ 1,918
MTCD+BSIF;5x5;11;0,8;linear;10;94,062 $\pm$ 2,378
MTCD+BSIF;5x5;11;0,8;linear;100;94,062 $\pm$ 2,378
MTCD+BSIF;3x3;5;N/A;rbf;100;93,906 $\pm$ 0,888
MTCD+BSIF;5x5;10;0,2;linear;1;93,958 $\pm$ 1,593
MTCD+BSIF;7x7;10;0,2;rbf;10;93,802 $\pm$ 1,77
MTCD+BSIF;7x7;10;0,2;rbf;100;93,802 $\pm$ 1,77
MTCD+BSIF;5x5;11;0,6;linear;1;94,062 $\pm$ 2,158
MTCD+BSIF;3x3;5;N/A;poly;10;93,958 $\pm$ 1,031
MTCD+BSIF;3x3;5;N/A;poly;100;93,958 $\pm$ 1,031
MTCD+BSIF;17x17;12;0,2;poly;10;93,646 $\pm$ 2,472
MTCD+BSIF;15x15;6;0,4;poly;10;93,281 $\pm$ 1,596
MTCD+BSIF;15x15;7;0,8;sigmoid;100;93,385 $\pm$ 1,476
MTCD+BSIF;17x17;5;0,2;sigmoid;100;93,854 $\pm$ 1,183
MTCD+BSIF;5x5;11;0,6;linear;10;94,01 $\pm$ 2,373
MTCD+BSIF;5x5;11;0,6;linear;100;94,01 $\pm$ 2,373
MTCD+BSIF;9x9;12;0,4;rbf;1;94,01 $\pm$ 1,86
MTCD+BSIF;15x15;6;0,8;poly;10;93,125 $\pm$ 1,51
MTCD+BSIF;15x15;6;0,6;poly;10;93,125 $\pm$ 1,421
MTCD+BSIF;17x17;5;0,2;poly;10;93,438 $\pm$ 2,332
MTCD+BSIF;15x15;5;0,2;sigmoid;1;93,802 $\pm$ 0,697
MTCD+BSIF;17x17;5;0,4;poly;10;93,49 $\pm$ 2,207
MTCD+BSIF;17x17;12;0,2;sigmoid;1;93,646 $\pm$ 1,305
MTCD+BSIF;3x3;5;0,4;linear;100;93,958 $\pm$ 1,35
MTCD+BSIF;3x3;5;0,4;linear;10;93,958 $\pm$ 1,35
MTCD+BSIF;15x15;12;0,4;poly;100;93,073 $\pm$ 2,754
MTCD+BSIF;3x3;5;N/A;rbf;10;93,802 $\pm$ 0,864
MTCD+BSIF;3x3;5;0,6;linear;100;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;N/A;linear;100;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;N/A;linear;10;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,6;linear;10;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,8;linear;10;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,8;linear;100;93,906 $\pm$ 1,408
MTCD+BSIF;11x11;8;N/A;rbf;1;93,854 $\pm$ 1,117
MTCD+BSIF;17x17;11;0,4;sigmoid;100;93,385 $\pm$ 1,8
MTCD+BSIF;17x17;10;0,8;sigmoid;100;93,177 $\pm$ 1,116
MTCD+BSIF;9x9;6;0,2;rbf;1;93,802 $\pm$ 1,329
MTCD+BSIF;15x15;6;0,2;poly;10;92,969 $\pm$ 1,866
MTCD+BSIF;15x15;7;0,6;sigmoid;100;93,229 $\pm$ 1,542
MTCD+BSIF;5x5;9;0,4;rbf;100;93,49 $\pm$ 1,424
MTCD+BSIF;17x17;9;0,2;sigmoid;10;93,385 $\pm$ 0,518
MTCD+BSIF;13x13;9;0,4;poly;100;93,125 $\pm$ 2,983
MTCD+BSIF;5x5;11;0,2;linear;1;93,854 $\pm$ 1,843
MTCD+BSIF;5x5;9;0,4;rbf;10;93,438 $\pm$ 1,432
MTCD+BSIF;5x5;9;0,8;rbf;10;93,438 $\pm$ 1,424
MTCD+BSIF;5x5;9;0,6;rbf;10;93,438 $\pm$ 1,424
MTCD+BSIF;5x5;9;0,8;rbf;100;93,438 $\pm$ 1,424
MTCD+BSIF;5x5;9;0,6;rbf;100;93,438 $\pm$ 1,424
MTCD+BSIF;13x13;9;0,6;poly;100;93,073 $\pm$ 3,035
MTCD+BSIF;13x13;9;0,8;poly;100;93,073 $\pm$ 3,035
MTCD+BSIF;15x15;8;0,6;poly;10;92,708 $\pm$ 1,858
MTCD+BSIF;15x15;8;0,8;poly;10;92,656 $\pm$ 1,701
MTCD+BSIF;5x5;11;0,2;linear;100;93,75 $\pm$ 2,315
MTCD+BSIF;5x5;11;0,2;linear;10;93,75 $\pm$ 2,315
MTCD+BSIF;15x15;12;0,6;poly;100;92,812 $\pm$ 3,028
MTCD+BSIF;13x13;10;0,4;poly;10;93,073 $\pm$ 2,197
MTCD+BSIF;3x3;5;0,8;linear;1;93,646 $\pm$ 1,305
MTCD+BSIF;3x3;5;0,6;linear;1;93,646 $\pm$ 1,305
MTCD+BSIF;3x3;5;N/A;linear;1;93,646 $\pm$ 1,305
MTCD+BSIF;7x7;11;0,2;rbf;10;93,438 $\pm$ 1,918
MTCD+BSIF;7x7;11;0,2;rbf;100;93,438 $\pm$ 1,918
MTCD+BSIF;15x15;5;0,2;poly;10;92,969 $\pm$ 1,83
MTCD+BSIF;15x15;12;0,8;poly;100;92,708 $\pm$ 3,03
MTCD+BSIF;17x17;5;0,6;poly;10;93,229 $\pm$ 2,158
MTCD+BSIF;13x13;9;0,2;poly;100;93,021 $\pm$ 2,836
MTCD+BSIF;15x15;6;0,4;sigmoid;10;93,073 $\pm$ 1,116
MTCD+BSIF;11x11;6;N/A;rbf;1;93,698 $\pm$ 1,135
MTCD+BSIF;17x17;10;0,6;sigmoid;100;92,917 $\pm$ 1,151
MTCD+BSIF;5x5;9;0,2;rbf;100;93,229 $\pm$ 1,219
MTCD+BSIF;5x5;12;0,6;linear;100;93,698 $\pm$ 2,177
MTCD+BSIF;5x5;12;0,6;linear;10;93,698 $\pm$ 2,177
MTCD+BSIF;5x5;12;0,4;linear;100;93,75 $\pm$ 2,062
MTCD+BSIF;5x5;12;0,4;linear;10;93,75 $\pm$ 2,062
MTCD+BSIF;5x5;11;N/A;rbf;10;93,438 $\pm$ 1,708
MTCD+BSIF;15x15;8;0,4;poly;10;92,552 $\pm$ 2,017
MTCD+BSIF;17x17;10;0,4;sigmoid;100;92,865 $\pm$ 0,959
MTCD+BSIF;3x3;5;0,2;linear;10;93,385 $\pm$ 1,056
MTCD+BSIF;5x5;9;0,2;rbf;10;93,177 $\pm$ 1,236
MTCD+BSIF;7x7;6;0,2;rbf;1;93,49 $\pm$ 2,475
MTCD+BSIF;17x17;5;0,8;poly;10;93,125 $\pm$ 2,315
MTCD+BSIF;15x15;9;0,8;sigmoid;1;92,969 $\pm$ 0,308
MTCD+BSIF;5x5;11;N/A;rbf;100;93,385 $\pm$ 1,714
MTCD+BSIF;5x5;12;N/A;linear;10;93,646 $\pm$ 1,957
MTCD+BSIF;5x5;12;N/A;linear;100;93,646 $\pm$ 1,957
MTCD+BSIF;5x5;12;0,8;linear;100;93,646 $\pm$ 1,849
MTCD+BSIF;5x5;12;0,8;linear;10;93,646 $\pm$ 1,849
MTCD+BSIF;3x3;5;0,2;linear;100;93,333 $\pm$ 1,072
MTCD+BSIF;13x13;10;0,6;poly;10;92,812 $\pm$ 2,227
MTCD+BSIF;15x15;9;0,6;sigmoid;1;92,865 $\pm$ 0,596
MTCD+BSIF;9x9;11;0,2;rbf;1;93,438 $\pm$ 1,67
MTCD+BSIF;13x13;10;0,8;poly;10;92,76 $\pm$ 2,26
MTCD+BSIF;15x15;11;0,4;poly;100;92,656 $\pm$ 2,48
MTCD+BSIF;13x13;5;0,8;poly;100;92,865 $\pm$ 2,595
MTCD+BSIF;15x15;11;0,2;poly;100;92,865 $\pm$ 2,781
MTCD+BSIF;5x5;11;N/A;poly;1;93,281 $\pm$ 1,842
MTCD+BSIF;3x3;5;0,4;linear;1;93,333 $\pm$ 1,206
MTCD+BSIF;15x15;12;0,2;poly;100;92,656 $\pm$ 3,389
MTCD+BSIF;15x15;5;0,4;poly;10;92,5 $\pm$ 2,301
MTCD+BSIF;15x15;5;0,6;poly;10;92,448 $\pm$ 2,404
MTCD+BSIF;3x3;5;N/A;poly;1;93,177 $\pm$ 1,086
MTCD+BSIF;15x15;7;0,4;sigmoid;100;92,656 $\pm$ 2,231
MTCD+BSIF;3x3;6;N/A;linear;10;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,8;linear;10;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;N/A;linear;100;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,8;linear;100;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,6;linear;10;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,6;linear;100;93,229 $\pm$ 1,219
MTCD+BSIF;13x13;5;0,6;poly;100;92,708 $\pm$ 2,712
MTCD+BSIF;5x5;12;N/A;rbf;100;93,229 $\pm$ 1,624
MTCD+BSIF;11x11;5;N/A;rbf;1;93,438 $\pm$ 2,054
MTCD+BSIF;15x15;5;0,8;poly;10;92,344 $\pm$ 2,427
MTCD+BSIF;15x15;11;0,6;poly;100;92,292 $\pm$ 2,935
MTCD+BSIF;13x13;10;0,2;poly;10;92,5 $\pm$ 1,926
MTCD+BSIF;5x5;12;0,2;linear;10;93,333 $\pm$ 2,606
MTCD+BSIF;5x5;12;0,2;linear;100;93,333 $\pm$ 2,606
MTCD+BSIF;15x15;9;0,4;sigmoid;1;92,5 $\pm$ 0,571
MTCD+BSIF;15x15;11;0,8;poly;100;92,24 $\pm$ 2,944
MTCD+BSIF;5x5;11;N/A;poly;10;93,021 $\pm$ 2,023
MTCD+BSIF;5x5;11;N/A;poly;100;93,021 $\pm$ 2,023
MTCD+BSIF;13x13;5;0,4;poly;100;92,604 $\pm$ 2,77
MTCD+BSIF;15x15;9;0,8;sigmoid;10;92,083 $\pm$ 0,642
MTCD+BSIF;13x13;6;0,2;poly;100;92,344 $\pm$ 2,637
MTCD+BSIF;17x17;11;N/A;sigmoid;100;92,76 $\pm$ 1,758
MTCD+BSIF;13x13;8;0,8;poly;100;92,135 $\pm$ 2,274
MTCD+BSIF;17x17;11;0,2;sigmoid;1;92,552 $\pm$ 1,469
MTCD+BSIF;3x3;6;0,4;linear;10;92,969 $\pm$ 1,236
MTCD+BSIF;3x3;6;0,4;linear;100;92,969 $\pm$ 1,236
MTCD+BSIF;17x17;12;0,2;sigmoid;10;92,031 $\pm$ 0,539
MTCD+BSIF;15x15;8;0,2;poly;10;92,083 $\pm$ 2,72
MTCD+BSIF;5x5;12;0,4;linear;1;93,125 $\pm$ 1,846
MTCD+BSIF;15x15;12;0,4;poly;10;91,823 $\pm$ 2,73
MTCD+BSIF;9x9;10;N/A;rbf;1;93,125 $\pm$ 2,244
MTCD+BSIF;5x5;7;0,4;rbf;1;92,917 $\pm$ 2,135
MTCD+BSIF;13x13;11;0,4;poly;100;92,604 $\pm$ 1,362
MTCD+BSIF;13x13;8;0,6;poly;100;92,031 $\pm$ 2,08
MTCD+BSIF;7x7;7;0,8;rbf;1;93,125 $\pm$ 2,822
MTCD+BSIF;5x5;10;0,4;rbf;10;92,5 $\pm$ 1,81
MTCD+BSIF;5x5;10;0,4;rbf;100;92,5 $\pm$ 1,81
MTCD+BSIF;5x5;12;N/A;linear;1;93,073 $\pm$ 1,788
MTCD+BSIF;5x5;12;0,6;linear;1;93,073 $\pm$ 1,928
MTCD+BSIF;5x5;12;0,8;linear;1;93,073 $\pm$ 1,788
MTCD+BSIF;13x13;7;0,4;poly;100;92,604 $\pm$ 2,472
MTCD+BSIF;5x5;6;0,6;rbf;1;92,812 $\pm$ 2,023
MTCD+BSIF;17x17;10;0,2;sigmoid;1;92,604 $\pm$ 0,541
MTCD+BSIF;5x5;7;0,6;rbf;1;92,812 $\pm$ 2,158
MTCD+BSIF;13x13;5;0,2;poly;100;92,292 $\pm$ 3,044
MTCD+BSIF;5x5;10;0,6;rbf;10;92,448 $\pm$ 1,836
MTCD+BSIF;5x5;10;0,6;rbf;100;92,448 $\pm$ 1,836
MTCD+BSIF;5x5;10;0,8;rbf;10;92,448 $\pm$ 1,836
MTCD+BSIF;5x5;10;0,8;rbf;100;92,448 $\pm$ 1,836
MTCD+BSIF;7x7;7;0,6;rbf;1;93,021 $\pm$ 2,654
MTCD+BSIF;17x17;11;0,2;sigmoid;10;92,24 $\pm$ 1,476
MTCD+BSIF;5x5;6;0,8;rbf;1;92,76 $\pm$ 2,049
MTCD+BSIF;5x5;7;0,8;rbf;1;92,76 $\pm$ 2,226
MTCD+BSIF;15x15;6;0,8;sigmoid;100;92,344 $\pm$ 2,132
MTCD+BSIF;13x13;7;0,6;poly;100;92,448 $\pm$ 2,519
MTCD+BSIF;15x15;9;0,6;sigmoid;10;91,823 $\pm$ 0,681
MTCD+BSIF;17x17;8;0,2;sigmoid;100;92,24 $\pm$ 1,025
MTCD+BSIF;15x15;5;0,8;sigmoid;100;92,448 $\pm$ 2,221
MTCD+BSIF;15x15;12;0,8;poly;10;91,51 $\pm$ 2,653
MTCD+BSIF;13x13;11;0,6;poly;100;92,344 $\pm$ 1,345
MTCD+BSIF;13x13;7;0,2;poly;100;92,552 $\pm$ 2,746
MTCD+BSIF;15x15;7;0,2;sigmoid;10;92,135 $\pm$ 1,758
MTCD+BSIF;5x5;6;0,4;rbf;1;92,708 $\pm$ 1,949
MTCD+BSIF;5x5;12;N/A;rbf;10;92,76 $\pm$ 1,871
MTCD+BSIF;13x13;7;0,8;poly;100;92,448 $\pm$ 2,493
MTCD+BSIF;15x15;6;0,6;sigmoid;100;92,24 $\pm$ 1,9
MTCD+BSIF;15x15;8;0,8;sigmoid;1;92,031 $\pm$ 0,992
MTCD+BSIF;13x13;6;0,4;poly;100;92,083 $\pm$ 2,724
MTCD+BSIF;13x13;11;0,8;poly;100;92,292 $\pm$ 1,259
MTCD+BSIF;7x7;10;0,6;rbf;1;92,76 $\pm$ 2,599
MTCD+BSIF;13x13;5;0,4;poly;10;91,667 $\pm$ 3,125
MTCD+BSIF;15x15;11;0,4;poly;10;91,771 $\pm$ 2,587
MTCD+BSIF;7x7;7;0,4;rbf;1;92,917 $\pm$ 2,543
MTCD+BSIF;13x13;9;0,4;poly;10;91,927 $\pm$ 2,386
MTCD+BSIF;15x15;6;0,2;sigmoid;1;92,344 $\pm$ 0,475
MTCD+BSIF;13x13;5;0,6;poly;10;91,615 $\pm$ 3,137
MTCD+BSIF;7x7;10;0,8;rbf;1;92,708 $\pm$ 2,619
MTCD+BSIF;13x13;6;0,6;poly;100;91,979 $\pm$ 2,828
MTCD+BSIF;15x15;12;0,6;poly;10;91,406 $\pm$ 2,657
MTCD+BSIF;13x13;5;0,8;poly;10;91,562 $\pm$ 3,202
MTCD+BSIF;13x13;11;0,2;poly;100;92,135 $\pm$ 2,274
MTCD+BSIF;13x13;9;0,8;poly;10;91,771 $\pm$ 2,558
MTCD+BSIF;13x13;6;0,8;poly;100;91,979 $\pm$ 2,816
MTCD+BSIF;17x17;10;0,2;sigmoid;10;91,927 $\pm$ 1,126
MTCD+BSIF;15x15;11;0,8;poly;10;91,667 $\pm$ 2,807
MTCD+BSIF;13x13;8;0,4;poly;100;91,719 $\pm$ 1,854
MTCD+BSIF;15x15;11;0,6;poly;10;91,667 $\pm$ 2,807
MTCD+BSIF;17x17;9;0,2;sigmoid;100;92,083 $\pm$ 1,042
MTCD+BSIF;15x15;8;0,6;sigmoid;1;91,875 $\pm$ 0,846
MTCD+BSIF;13x13;6;0,2;poly;10;91,51 $\pm$ 2,54
MTCD+BSIF;3x3;6;N/A;poly;10;92,5 $\pm$ 1,66
MTCD+BSIF;3x3;6;N/A;poly;100;92,5 $\pm$ 1,66
MTCD+BSIF;9x9;12;0,2;rbf;1;92,448 $\pm$ 2,583
MTCD+BSIF;7x7;10;0,4;rbf;1;92,552 $\pm$ 2,536
MTCD+BSIF;13x13;6;0,4;poly;10;91,406 $\pm$ 2,746
MTCD+BSIF;13x13;9;0,6;poly;10;91,615 $\pm$ 2,515
MTCD+BSIF;5x5;12;0,2;linear;1;92,656 $\pm$ 1,727
MTCD+BSIF;5x5;10;0,2;rbf;10;91,979 $\pm$ 1,562
MTCD+BSIF;5x5;10;0,2;rbf;100;91,979 $\pm$ 1,562
MTCD+BSIF;9x9;9;N/A;rbf;1;92,604 $\pm$ 2,001
MTCD+BSIF;7x7;9;0,8;rbf;1;92,396 $\pm$ 1,843
MTCD+BSIF;7x7;8;0,8;rbf;1;92,188 $\pm$ 2,127
MTCD+BSIF;13x13;7;0,8;poly;10;91,979 $\pm$ 2,537
MTCD+BSIF;7x7;8;0,6;rbf;1;92,188 $\pm$ 2,137
MTCD+BSIF;11x11;12;N/A;rbf;1;92,656 $\pm$ 2,127
MTCD+BSIF;15x15;5;0,6;sigmoid;100;92,083 $\pm$ 2,398
MTCD+BSIF;13x13;5;0,2;poly;10;91,615 $\pm$ 2,493
MTCD+BSIF;7x7;9;0,6;rbf;1;92,344 $\pm$ 1,812
MTCD+BSIF;15x15;12;0,2;poly;10;91,354 $\pm$ 3,189
MTCD+BSIF;13x13;7;0,6;poly;10;91,875 $\pm$ 2,496
MTCD+BSIF;13x13;8;0,2;poly;100;91,615 $\pm$ 2,373
MTCD+BSIF;13x13;7;0,4;poly;10;91,927 $\pm$ 2,359
MTCD+BSIF;11x11;9;0,2;poly;100;91,667 $\pm$ 2,643
MTCD+BSIF;13x13;11;0,4;poly;10;91,771 $\pm$ 1,394
MTCD+BSIF;11x11;10;0,2;poly;100;91,562 $\pm$ 1,288
MTCD+BSIF;7x7;9;0,4;rbf;1;92,24 $\pm$ 1,782
MTCD+BSIF;13x13;11;0,6;poly;10;91,667 $\pm$ 1,48
MTCD+BSIF;5x5;6;0,2;rbf;1;92,135 $\pm$ 2,34
MTCD+BSIF;13x13;11;0,8;poly;10;91,615 $\pm$ 1,337
MTCD+BSIF;3x3;5;0,2;linear;1;92,188 $\pm$ 1,036
MTCD+BSIF;15x15;9;0,4;sigmoid;10;91,198 $\pm$ 0,648
MTCD+BSIF;13x13;6;0,6;poly;10;91,094 $\pm$ 3,01
MTCD+BSIF;3x3;6;0,2;linear;10;92,135 $\pm$ 1,701
MTCD+BSIF;13x13;9;0,2;poly;10;91,615 $\pm$ 2,657
MTCD+BSIF;3x3;6;0,2;linear;100;92,135 $\pm$ 1,701
MTCD+BSIF;13x13;6;0,8;poly;10;91,042 $\pm$ 3,023
MTCD+BSIF;11x11;9;0,4;poly;100;91,406 $\pm$ 2,657
MTCD+BSIF;15x15;8;0,4;sigmoid;1;91,146 $\pm$ 0,683
MTCD+BSIF;13x13;8;0,6;poly;10;90,99 $\pm$ 2,363
MTCD+BSIF;7x7;8;0,4;rbf;1;91,771 $\pm$ 2,519
MTCD+BSIF;13x13;8;0,8;poly;10;90,938 $\pm$ 2,418
MTCD+BSIF;17x17;10;N/A;sigmoid;100;91,25 $\pm$ 1,188
MTCD+BSIF;7x7;11;0,8;rbf;1;91,719 $\pm$ 1,794
MTCD+BSIF;15x15;11;0,2;poly;10;91,094 $\pm$ 3,045
MTCD+BSIF;13x13;8;0,4;poly;10;90,938 $\pm$ 2,197
MTCD+BSIF;11x11;9;0,8;poly;100;91,302 $\pm$ 2,449
MTCD+BSIF;11x11;9;0,6;poly;100;91,302 $\pm$ 2,395
MTCD+BSIF;15x15;5;0,4;sigmoid;100;91,562 $\pm$ 2,378
MTCD+BSIF;17x17;12;0,2;sigmoid;100;90,885 $\pm$ 0,497
MTCD+BSIF;7x7;11;0,6;rbf;1;91,667 $\pm$ 1,743
MTCD+BSIF;15x15;6;0,4;sigmoid;100;91,25 $\pm$ 2,004
MTCD+BSIF;13x13;11;0,2;poly;10;91,458 $\pm$ 2,306
MTCD+BSIF;3x3;6;N/A;rbf;100;91,771 $\pm$ 1,237
MTCD+BSIF;5x5;12;N/A;poly;10;92,031 $\pm$ 2,57
MTCD+BSIF;5x5;12;N/A;poly;100;92,031 $\pm$ 2,57
MTCD+BSIF;3x3;6;N/A;poly;1;91,875 $\pm$ 1,276
MTCD+BSIF;13x13;7;0,2;poly;10;91,615 $\pm$ 2,702
MTCD+BSIF;5x5;11;0,6;rbf;10;91,667 $\pm$ 2,315
MTCD+BSIF;5x5;11;0,6;rbf;100;91,667 $\pm$ 2,315
MTCD+BSIF;9x9;5;N/A;rbf;1;91,771 $\pm$ 1,462
MTCD+BSIF;3x3;6;N/A;rbf;10;91,667 $\pm$ 1,169
MTCD+BSIF;5x5;11;0,8;rbf;10;91,615 $\pm$ 2,226
MTCD+BSIF;5x5;11;0,8;rbf;100;91,615 $\pm$ 2,226
MTCD+BSIF;15x15;5;0,2;sigmoid;10;91,25 $\pm$ 0,607
MTCD+BSIF;15x15;10;0,6;sigmoid;1;90,104 $\pm$ 1,272
MTCD+BSIF;7x7;11;0,4;rbf;1;91,458 $\pm$ 1,846
MTCD+BSIF;7x7;12;0,8;rbf;1;91,667 $\pm$ 2,239
